0:0:0:0:0:0:0:1 - - [10/May/2020:05:17:09 +0600] "GET /images/scanner-logos/sonarqube.svg HTTP/1.1" 200 8422 "http://localhost:9000/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAM"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:17:09 +0600] "GET /images/scanner-logos/maven.svg HTTP/1.1" 200 2234 "http://localhost:9000/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAO"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:17:09 +0600] "GET /images/scanner-logos/gradle.svg HTTP/1.1" 200 3708 "http://localhost:9000/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAQ"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:17:09 +0600] "GET /images/scanner-logos/msbuild.svg HTTP/1.1" 200 722 "http://localhost:9000/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAP"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:17:09 +0600] "GET /images/scanner-logos/jenkins.svg HTTP/1.1" 200 14902 "http://localhost:9000/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAS"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:17:09 +0600] "GET /images/scanner-logos/ant.svg HTTP/1.1" 200 9688 "http://localhost:9000/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAR"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:17:09 +0600] "GET /api/settings/values?keys=sonar.lf.aboutText HTTP/1.1" 200 15 "http://localhost:9000/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAL"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:17:09 +0600] "GET /api/components/search_projects?ps=1 HTTP/1.1" 200 96 "http://localhost:9000/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAJ"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:17:09 +0600] "GET /api/issues/search?resolved=false&facets=types&ps=1&additionalFields=_all HTTP/1.1" 200 829 "http://localhost:9000/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAK"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:17:13 +0600] "GET /sessions/new HTTP/1.1" 200 - "http://localhost:9000/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAT"
